Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR21022823,2023-04-14 08:09:43,2022-08-12 06:23:13,21260176,6343720146,21260176,298,1947,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR021/21022/SRR21022823/SRR21022823.lite.1,SRX17039125,1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP391815,PRJNA868108,,868108,SRS14623531,SAMN30222993,simple,4072,Capsicum annuum,ZLB-1,,,,,,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1474012,,public,687B77EDFE2CC1BD10B2242EF717759B,D8BDCB50720636879D1E361F2FC84048
SRR21022822,2023-04-14 08:09:43,2022-08-12 06:08:12,20546450,6126081450,20546450,298,1889,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21022/SRR21022822/SRR21022822.lite.1,SRX17039126,2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP391815,PRJNA868108,,868108,SRS14623532,SAMN30222994,simple,4072,Capsicum annuum,ZLB-2,,,,,,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1474012,,public,CF3666B596014DA6C6ECA15762C20054,6441BD75C6BF88BB33CFB5822F2C0A7E
SRR21022819,2023-04-14 08:09:43,2022-08-12 06:17:12,25259646,7456944630,25259646,295,2277,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR021/21022/SRR21022819/SRR21022819.lite.1,SRX17039129,3,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP391815,PRJNA868108,,868108,SRS14623535,SAMN30222997,simple,4072,Capsicum annuum,ZLB-3,,,,,,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1474012,,public,BFBCB08608FA8A00CDD89CC138F405B9,DA73CEB8B25B84FCA18CE5D16C0466AD
SRR21022815,2023-04-14 08:09:43,2022-08-12 06:10:15,22054070,6559275706,22054070,297,1995,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR021/21022/SRR21022815/SRR21022815.lite.1,SRX17039133,7,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP391815,PRJNA868108,,868108,SRS14623539,SAMN30223092,simple,4072,Capsicum annuum,ZLG-1,,,,,,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1474012,,public,91E93C8AD0AAE4EF697D65879C873849,C51F3D78F6A65C850204B95E27AA57D3
SRR21022814,2023-04-14 08:09:43,2022-08-12 06:09:48,21761303,6489316386,21761303,298,1995,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21022/SRR21022814/SRR21022814.lite.1,SRX17039134,8,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP391815,PRJNA868108,,868108,SRS14623540,SAMN30223093,simple,4072,Capsicum annuum,ZLG-2,,,,,,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1474012,,public,83A30370AA3FB66EA81DA02B292262A0,1C0CE72D1CE657DBC586B90C9733ED5E
SRR21022813,2023-04-14 08:09:43,2022-08-12 06:12:24,24539848,7310339534,24539848,297,2151,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR021/21022/SRR21022813/SRR21022813.lite.1,SRX17039135,9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP391815,PRJNA868108,,868108,SRS14623541,SAMN30223094,simple,4072,Capsicum annuum,ZLG-3,,,,,,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1474012,,public,A72DA593CCCDE7C3A49BDBA0A713B3BD,87B518D4836D7485711D9AB63748B7A5
SRR21022812,2023-04-14 08:09:43,2022-08-12 06:09:12,20759292,6190103204,20759292,298,1883,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR021/21022/SRR21022812/SRR21022812.lite.1,SRX17039136,10,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP391815,PRJNA868108,,868108,SRS14623542,SAMN30223095,simple,4072,Capsicum annuum,ZLP-1,,,,,,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1474012,,public,14921CF74F45FCCF33942B44D5DE0F19,4E166A28E337636D8448F98A19E7794D
SRR21022821,2023-04-14 08:09:43,2022-08-12 06:14:28,23703563,7071581856,23703563,298,2088,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR021/21022/SRR21022821/SRR21022821.lite.1,SRX17039127,11,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP391815,PRJNA868108,,868108,SRS14623533,SAMN30223097,simple,4072,Capsicum annuum,ZLP-2,,,,,,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1474012,,public,2040C99C47E9F789AE538F2709B7A99D,27BA3CBB25EC02490DDD49287EC607EC
SRR21022820,2023-04-14 08:09:43,2022-08-12 06:11:11,20770018,6197702854,20770018,298,1910,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21022/SRR21022820/SRR21022820.lite.1,SRX17039128,12,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP391815,PRJNA868108,,868108,SRS14623534,SAMN30223110,simple,4072,Capsicum annuum,ZLP-3,,,,,,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1474012,,public,42E84CA50C5F5129A157C2E1855FEAA7,0E5365836F761AE952B7B7E71DCC7266
SRR21022818,2023-04-14 08:09:43,2022-08-12 06:11:36,20182541,6014262896,20182541,297,1847,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR021/21022/SRR21022818/SRR21022818.lite.1,SRX17039130,4,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP391815,PRJNA868108,,868108,SRS14623536,SAMN30222999,simple,4072,Capsicum annuum,ZLR-1,,,,,,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1474012,,public,152E904828C3047054CA2E9B6D6581C5,039623BEAF20B75595B559A5B902AB2C
