Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR23555158,2023-04-12 21:06:32,2023-02-20 15:29:47,21818100,6127250533,21818100,280,1936,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23555/SRR23555158/SRR23555158.lite.1,SRX19442370,ML16b,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP423487,PRJNA935813,,935813,SRS16835572,SAMN33328752,simple,4072,Capsicum annuum,ML16b,,,,,,,no,,,,,HEBEI AGRICULTURAL UNIVERSITY,SRA1592969,,public,4DA54C3524A3BA07ED15D34469898AE5,A80157E663E8264019884FF4338AD3AB
SRR23555159,2023-04-12 21:06:32,2023-02-20 15:33:06,20375434,5719979293,20375434,280,1797,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23555/SRR23555159/SRR23555159.lite.1,SRX19442369,ML16a,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP423487,PRJNA935813,,935813,SRS16835573,SAMN33328751,simple,4072,Capsicum annuum,ML16a,,,,,,,no,,,,,HEBEI AGRICULTURAL UNIVERSITY,SRA1592969,,public,89B13217562E361FAEDB201B6961BCC3,7D36635EA109240CB4D9486F214D0A75
SRR23555157,2023-04-12 21:06:32,2023-02-20 15:25:38,20522560,5761434969,20522560,280,1790,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23555/SRR23555157/SRR23555157.lite.1,SRX19442371,MZ9b,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP423487,PRJNA935813,,935813,SRS16835574,SAMN33328761,simple,4072,Capsicum annuum,MZ9b,,,,,,,no,,,,,HEBEI AGRICULTURAL UNIVERSITY,SRA1592969,,public,D473A150B3058BC8AAF98AD21A39E415,81AE827C90E2271990AAC5D9121A3326
SRR23555155,2023-04-12 21:06:32,2023-02-20 15:28:13,20795304,5827698779,20795304,280,1779,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23555/SRR23555155/SRR23555155.lite.1,SRX19442373,PL16a,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP423487,PRJNA935813,,935813,SRS16835575,SAMN33328763,simple,4072,Capsicum annuum,PL16a,,,,,,,no,,,,,HEBEI AGRICULTURAL UNIVERSITY,SRA1592969,,public,A868061A35138657EF223676C02DD133,7C52DCEB7A56BF99E4E0CBE64B7DEEA2
SRR23555154,2023-04-12 21:06:32,2023-02-20 15:34:16,19782821,5548693370,19782821,280,1685,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23555/SRR23555154/SRR23555154.lite.1,SRX19442374,PL16b,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP423487,PRJNA935813,,935813,SRS16835576,SAMN33328764,simple,4072,Capsicum annuum,PL16b,,,,,,,no,,,,,HEBEI AGRICULTURAL UNIVERSITY,SRA1592969,,public,7A6D54B032F5813D31FA2619FEC6EAB8,1490CC52A17C09EFEECDEF3821A4C0A7
SRR23555156,2023-04-12 21:06:32,2023-02-20 15:29:02,19843503,5568398305,19843503,280,1736,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23555/SRR23555156/SRR23555156.lite.1,SRX19442372,MZ9c,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP423487,PRJNA935813,,935813,SRS16835577,SAMN33328762,simple,4072,Capsicum annuum,MZ9c,,,,,,,no,,,,,HEBEI AGRICULTURAL UNIVERSITY,SRA1592969,,public,A8DC1DAF1ABDCB8FDC1363291CA7B74F,8E7E0F44197B06DCD7072E3E4BD7418F
SRR23555153,2023-04-12 21:06:32,2023-02-20 15:27:36,21087574,5913976846,21087574,280,1803,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23555/SRR23555153/SRR23555153.lite.1,SRX19442375,PL16c,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP423487,PRJNA935813,,935813,SRS16835578,SAMN33328765,simple,4072,Capsicum annuum,PL16c,,,,,,,no,,,,,HEBEI AGRICULTURAL UNIVERSITY,SRA1592969,,public,1AD6CF83224D37752494F6C05AD1048C,DD804A07CA71C666ECAD3A3F620A2E8D
SRR23555152,2023-04-12 21:06:32,2023-02-20 15:30:46,21075202,5913608782,21075202,280,1832,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23555/SRR23555152/SRR23555152.lite.1,SRX19442376,PL9a,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP423487,PRJNA935813,,935813,SRS16835579,SAMN33328766,simple,4072,Capsicum annuum,PL9a,,,,,,,no,,,,,HEBEI AGRICULTURAL UNIVERSITY,SRA1592969,,public,9B3620EFDD3E115BC6198A5FE15784F0,FA988F3DFC83564874927E1014B8DD7A
SRR23555151,2023-04-12 21:06:32,2023-02-20 15:29:52,19893146,5582133877,19893146,280,1737,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23555/SRR23555151/SRR23555151.lite.1,SRX19442377,PL9b,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP423487,PRJNA935813,,935813,SRS16835580,SAMN33328767,simple,4072,Capsicum annuum,PL9b,,,,,,,no,,,,,HEBEI AGRICULTURAL UNIVERSITY,SRA1592969,,public,D1FAEADE0577E730F14AC64433384914,03C6972473D6064649B64D16C45970C2
SRR23555149,2023-04-12 21:06:32,2023-02-20 15:23:51,18915380,5305981936,18915380,280,1619,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23555/SRR23555149/SRR23555149.lite.1,SRX19442379,PZ16a,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP423487,PRJNA935813,,935813,SRS16835581,SAMN33328769,simple,4072,Capsicum annuum,PZ16a,,,,,,,no,,,,,HEBEI AGRICULTURAL UNIVERSITY,SRA1592969,,public,6A340804E7AF22E3FCEC2ED3CAB095CA,F53C9F8E83DED32293A7A8965147ECF9
SRR23555150,2023-04-12 21:06:32,2023-02-20 15:29:55,20786470,5833525822,20786470,280,1813,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23555/SRR23555150/SRR23555150.lite.1,SRX19442378,PL9c,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP423487,PRJNA935813,,935813,SRS16835582,SAMN33328768,simple,4072,Capsicum annuum,PL9c,,,,,,,no,,,,,HEBEI AGRICULTURAL UNIVERSITY,SRA1592969,,public,B4CEBDE165F51515D90E534560018CA9,4F560FAA430F572C7994E931A3E7F0A7
SRR23555148,2023-04-12 21:06:32,2023-02-20 15:27:11,20703744,5804122224,20703744,280,1786,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23555/SRR23555148/SRR23555148.lite.1,SRX19442380,PZ16b,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP423487,PRJNA935813,,935813,SRS16835583,SAMN33328770,simple,4072,Capsicum annuum,PZ16b,,,,,,,no,,,,,HEBEI AGRICULTURAL UNIVERSITY,SRA1592969,,public,EAF22D67A3F476ED0D79FC9DED37F758,47F845A9CF55524DAA14A7886487DB93
SRR23555147,2023-04-12 21:06:32,2023-02-20 15:32:04,20309310,5699898066,20309310,280,1791,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23555/SRR23555147/SRR23555147.lite.1,SRX19442381,ML16c,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP423487,PRJNA935813,,935813,SRS16835584,SAMN33328753,simple,4072,Capsicum annuum,ML16c,,,,,,,no,,,,,HEBEI AGRICULTURAL UNIVERSITY,SRA1592969,,public,489FFC98032C3C24062917E0BCF8FF90,D6DC59BF92B8C8E8AA5EB9A2B2259EF0
SRR23555145,2023-04-12 21:06:32,2023-02-20 15:30:40,20276298,5687849508,20276298,280,1788,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23555/SRR23555145/SRR23555145.lite.1,SRX19442383,PZ9a,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP423487,PRJNA935813,,935813,SRS16835585,SAMN33328772,simple,4072,Capsicum annuum,PZ9a,,,,,,,no,,,,,HEBEI AGRICULTURAL UNIVERSITY,SRA1592969,,public,50BE19CAB47BE3023F5B82B7F53DBB9E,BFD98651D861D0D369E7397D72502C4D
SRR23555146,2023-04-12 21:06:32,2023-02-20 15:30:06,21021915,5887672994,21021915,280,1805,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23555/SRR23555146/SRR23555146.lite.1,SRX19442382,PZ16c,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP423487,PRJNA935813,,935813,SRS16835586,SAMN33328771,simple,4072,Capsicum annuum,PZ16c,,,,,,,no,,,,,HEBEI AGRICULTURAL UNIVERSITY,SRA1592969,,public,A79390A857ABD02F0F2B8AA1672699D9,FB9E2B1D01E1F5659D28850627028CC6
SRR23555144,2023-04-12 21:06:32,2023-02-20 15:27:00,20178720,5661983568,20178720,280,1760,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23555/SRR23555144/SRR23555144.lite.1,SRX19442384,PZ9b,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP423487,PRJNA935813,,935813,SRS16835587,SAMN33328773,simple,4072,Capsicum annuum,PZ9b,,,,,,,no,,,,,HEBEI AGRICULTURAL UNIVERSITY,SRA1592969,,public,DEBDD224A1C958A0F1C8CB0A1B99709A,48FF561C7E47E892DB22C1B51DC993E6
SRR23555143,2023-04-12 21:06:32,2023-02-20 15:26:42,18906114,5304583239,18906114,280,1667,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23555/SRR23555143/SRR23555143.lite.1,SRX19442385,PZ9c,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP423487,PRJNA935813,,935813,SRS16835588,SAMN33328774,simple,4072,Capsicum annuum,PZ9c,,,,,,,no,,,,,HEBEI AGRICULTURAL UNIVERSITY,SRA1592969,,public,14BCA0C499D34B672E33876F59C8F84E,3257B95FFE0AD277971AD0EC6F84B0BE
SRR23555141,2023-04-12 21:06:32,2023-02-20 15:29:57,21002703,5895298826,21002703,280,1804,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23555/SRR23555141/SRR23555141.lite.1,SRX19442387,ML9b,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP423487,PRJNA935813,,935813,SRS16835589,SAMN33328755,simple,4072,Capsicum annuum,ML9b,,,,,,,no,,,,,HEBEI AGRICULTURAL UNIVERSITY,SRA1592969,,public,599FC7425951D0C14F0CC16584CECF1A,E369F45011070FA7A5B891786755235C
SRR23555142,2023-04-12 21:06:32,2023-02-20 15:33:27,19637259,5511090052,19637259,280,1710,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23555/SRR23555142/SRR23555142.lite.1,SRX19442386,ML9a,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP423487,PRJNA935813,,935813,SRS16835590,SAMN33328754,simple,4072,Capsicum annuum,ML9a,,,,,,,no,,,,,HEBEI AGRICULTURAL UNIVERSITY,SRA1592969,,public,8CE6DD88C874F8CEFAD75DA80738B0F9,95DEF0A56A252B680E82E79E65901D49
SRR23555140,2023-04-12 21:06:32,2023-02-20 15:29:42,20681029,5801273593,20681029,280,1768,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23555/SRR23555140/SRR23555140.lite.1,SRX19442388,ML9c,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP423487,PRJNA935813,,935813,SRS16835591,SAMN33328756,simple,4072,Capsicum annuum,ML9c,,,,,,,no,,,,,HEBEI AGRICULTURAL UNIVERSITY,SRA1592969,,public,5B146FDD18AC95590FFCB977FCD681F1,511C527AF8EAACAB409739264389AC36
SRR23555138,2023-04-12 21:06:32,2023-02-20 15:28:53,20315341,5695177137,20315341,280,1789,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23555/SRR23555138/SRR23555138.lite.1,SRX19442390,MZ16b,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP423487,PRJNA935813,,935813,SRS16835592,SAMN33328758,simple,4072,Capsicum annuum,MZ16b,,,,,,,no,,,,,HEBEI AGRICULTURAL UNIVERSITY,SRA1592969,,public,2E6652AFC5A80542595B6BA874C30BDF,F05DBC8AC27296624ACC89BF43397E92
SRR23555139,2023-04-12 21:06:32,2023-02-20 15:27:05,20441578,5736518353,20441578,280,1802,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23555/SRR23555139/SRR23555139.lite.1,SRX19442389,MZ16a,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP423487,PRJNA935813,,935813,SRS16835593,SAMN33328757,simple,4072,Capsicum annuum,MZ16a,,,,,,,no,,,,,HEBEI AGRICULTURAL UNIVERSITY,SRA1592969,,public,D3F275622E5E92539C480686DDAFAE6A,498A1396111B54D35989ADC99748FA50
SRR23555137,2023-04-12 21:06:32,2023-02-20 15:29:43,20992648,5890678521,20992648,280,1847,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23555/SRR23555137/SRR23555137.lite.1,SRX19442391,MZ16c,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP423487,PRJNA935813,,935813,SRS16835594,SAMN33328759,simple,4072,Capsicum annuum,MZ16c,,,,,,,no,,,,,HEBEI AGRICULTURAL UNIVERSITY,SRA1592969,,public,C6A50E1E45DE6DF8FACD05BB7F761C99,054C988F642751E663DBB985BE321B6C
SRR23555136,2023-04-12 21:06:31,2023-02-20 15:32:21,20186043,5665651160,20186043,280,1758,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23555/SRR23555136/SRR23555136.lite.1,SRX19442392,MZ9a,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP423487,PRJNA935813,,935813,SRS16835595,SAMN33328760,simple,4072,Capsicum annuum,MZ9a,,,,,,,no,,,,,HEBEI AGRICULTURAL UNIVERSITY,SRA1592969,,public,0D0DA03EFCA939814292B5DB86F48F20,30E9719554971536E857F10D9D52E44D
