Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR12799882,2020-10-09 08:47:39,2020-10-09 07:58:54,55923104,8439384683,55923104,150,3403,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12799/SRR12799882/SRR12799882.lite.1,SRX9268870,Breaking_Point_1_1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP286844,PRJNA668052,3,668052,SRS7497798,SAMN16402298,simple,4072,Capsicum annuum,Breaking_Point_1_1,,,,,,,no,,,,,"ESTACION EXPERIMENTAL DEL ZAIDIN, CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS (CSIC)",SRA1140831,,public,99FDB72A67D9C6C1FEE37BB3F0199CB7,694E30A5BCAF12FDD9DB61C3A52E3406
SRR12799881,2020-10-09 08:47:39,2020-10-09 07:58:16,53106238,8014355794,53106238,150,3221,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR012/12799/SRR12799881/SRR12799881.lite.1,SRX9268871,Breaking_Point_1_2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP286844,PRJNA668052,3,668052,SRS7497799,SAMN16402299,simple,4072,Capsicum annuum,Breaking_Point_1_2,,,,,,,no,,,,,"ESTACION EXPERIMENTAL DEL ZAIDIN, CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS (CSIC)",SRA1140831,,public,C3D77181BAF2FE550F2193EA6472B3F8,BCAD2C77BD8E1788A9B3C1F3320E3B71
SRR12799880,2020-10-09 08:47:39,2020-10-09 08:03:05,53176707,8022889134,53176707,150,3237,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12799/SRR12799880/SRR12799880.lite.1,SRX9268872,Breaking_Point_1_3,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP286844,PRJNA668052,3,668052,SRS7497800,SAMN16402300,simple,4072,Capsicum annuum,Breaking_Point_1_3,,,,,,,no,,,,,"ESTACION EXPERIMENTAL DEL ZAIDIN, CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS (CSIC)",SRA1140831,,public,17403D64AD691A031C6586D13CB84AE3,CE0F218F591971AF609DFE0C12194614
SRR12799879,2020-10-09 08:47:39,2020-10-09 07:56:31,52556189,7930568522,52556189,150,3194,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR012/12799/SRR12799879/SRR12799879.lite.1,SRX9268873,Breaking_Point_1_4,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP286844,PRJNA668052,3,668052,SRS7497801,SAMN16402301,simple,4072,Capsicum annuum,Breaking_Point_1_4,,,,,,,no,,,,,"ESTACION EXPERIMENTAL DEL ZAIDIN, CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS (CSIC)",SRA1140831,,public,D230CC33C22FEDDBAC6AF0844E7569BC,ECB8874B4DC9B0F7105F1E9E2BFADBC4
SRR12799878,2020-10-09 08:47:39,2020-10-09 07:41:36,59695338,9010963768,59695338,150,3643,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12799/SRR12799878/SRR12799878.lite.1,SRX9268874,Breaking_Point_1_5,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP286844,PRJNA668052,3,668052,SRS7497802,SAMN16402302,simple,4072,Capsicum annuum,Breaking_Point_1_5,,,,,,,no,,,,,"ESTACION EXPERIMENTAL DEL ZAIDIN, CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS (CSIC)",SRA1140831,,public,EB749D0C11AF504F89357E59B827EB13,8DDBA70A138BE1EF178205C8642E9702
SRR12799889,2020-10-09 08:47:39,2020-10-09 07:42:39,45695533,6894900348,45695533,150,2698,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12799/SRR12799889/SRR12799889.lite.1,SRX9268863,Breaking_Point_2_with_NO_1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP286844,PRJNA668052,3,668052,SRS7497791,SAMN16402313,simple,4072,Capsicum annuum,Breaking_Point_2_with_NO_1,,,,,,,no,,,,,"ESTACION EXPERIMENTAL DEL ZAIDIN, CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS (CSIC)",SRA1140831,,public,324993A27B56B773CFDB3A665089A3DC,DEC0DF269176D31DA255D04143983F9A
SRR12799887,2020-10-09 08:47:39,2020-10-09 07:46:05,62940619,9501592009,62940619,150,3718,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12799/SRR12799887/SRR12799887.lite.1,SRX9268865,Breaking_Point_2_with_NO_2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP286844,PRJNA668052,3,668052,SRS7497793,SAMN16402314,simple,4072,Capsicum annuum,Breaking_Point_2_with_NO_2,,,,,,,no,,,,,"ESTACION EXPERIMENTAL DEL ZAIDIN, CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS (CSIC)",SRA1140831,,public,B319ACFB5CD7DDA7EF556AD8A93301E4,4C001E5FA34BBACF5919CFB89AFBBB04
SRR12799886,2020-10-09 08:47:39,2020-10-09 07:58:03,50014239,7549934113,50014239,150,2966,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR012/12799/SRR12799886/SRR12799886.lite.1,SRX9268866,Breaking_Point_2_with_NO_3,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP286844,PRJNA668052,3,668052,SRS7497794,SAMN16402315,simple,4072,Capsicum annuum,Breaking_Point_2_with_NO_3,,,,,,,no,,,,,"ESTACION EXPERIMENTAL DEL ZAIDIN, CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS (CSIC)",SRA1140831,,public,2229D833FEB361270948D5D8B5D72D6D,8A15FA084C7D2EA9A9B39573D513BE72
SRR12799885,2020-10-09 08:47:39,2020-10-09 07:48:25,54529551,8231863825,54529551,150,3238,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12799/SRR12799885/SRR12799885.lite.1,SRX9268867,Breaking_Point_2_with_NO_4,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP286844,PRJNA668052,3,668052,SRS7497795,SAMN16402316,simple,4072,Capsicum annuum,Breaking_Point_2_with_NO_4,,,,,,,no,,,,,"ESTACION EXPERIMENTAL DEL ZAIDIN, CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS (CSIC)",SRA1140831,,public,4D7D040329169A765CE79C2AD183E75C,64F8BF8768AE08101C859BD6042C7815
SRR12799884,2020-10-09 08:47:39,2020-10-09 07:53:12,43561941,6577084468,43561941,150,2581,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12799/SRR12799884/SRR12799884.lite.1,SRX9268868,Breaking_Point_2_with_NO_5,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP286844,PRJNA668052,3,668052,SRS7497796,SAMN16402317,simple,4072,Capsicum annuum,Breaking_Point_2_with_NO_5,,,,,,,no,,,,,"ESTACION EXPERIMENTAL DEL ZAIDIN, CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS (CSIC)",SRA1140831,,public,FC660540215F78A89762F64244CECA24,1999B0B858C6E8C091E55A8BA9A580D3
