Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR24755831,2023-05-28 11:22:16,2023-05-28 10:20:13,29682533,5995871666,29682533,202,1942,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR024/24755/SRR24755831/SRR24755831.lite.1,SRX20531952,A4-CMV-R1S2,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP439945,PRJNA975871,,975871,SRS17840593,SAMN35359980,simple,4072,Capsicum annuum,A4-CMV-R1S2,,,,,,,no,,,,,SEOUL NATIONAL UNIVERSITY,SRA1645510,,public,878D028955135EC0B5E6419E197D34F7,0C76556BD5D59DC09CF291F842EB1BE7
SRR24755828,2023-05-28 11:22:16,2023-05-28 10:21:01,31974637,6458876674,31974637,202,2157,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR024/24755/SRR24755828/SRR24755828.lite.1,SRX20531955,A4-CMV-R2S2,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP439945,PRJNA975871,,975871,SRS17840597,SAMN35359981,simple,4072,Capsicum annuum,A4-CMV-R2S2,,,,,,,no,,,,,SEOUL NATIONAL UNIVERSITY,SRA1645510,,public,CD12D0D7403FDB02409EB3BFC7E6EE32,2070F8715D15EC3FAFF876DBEA8F8706
SRR24755827,2023-05-28 11:22:16,2023-05-28 10:12:15,29004400,5858888800,29004400,202,1953,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR024/24755/SRR24755827/SRR24755827.lite.1,SRX20531956,A4-CMV-R3S2,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP439945,PRJNA975871,,975871,SRS17840598,SAMN35359982,simple,4072,Capsicum annuum,A4-CMV-R3S2,,,,,,,no,,,,,SEOUL NATIONAL UNIVERSITY,SRA1645510,,public,3E5BD7BA0794F55628FD199281989093,AF353BB7D76F3A5632B3B96CB66049BC
SRR24755850,2023-05-28 11:22:16,2023-05-28 10:22:19,44706796,9030772792,44706796,202,2930,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR024/24755/SRR24755850/SRR24755850.lite.1,SRX20531933,A4-R1S2,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP439945,PRJNA975871,,975871,SRS17840578,SAMN35360508,simple,4072,Capsicum annuum,A4-R1S2,,,,,,,no,,,,,SEOUL NATIONAL UNIVERSITY,SRA1645510,,public,47E77BC892E2E6606088694FF4F6E3C7,E00126B5D43DAC767F13B3BCFBA313FF
SRR24755849,2023-05-28 11:22:16,2023-05-28 10:17:07,34744788,7018447176,34744788,202,2302,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR024/24755/SRR24755849/SRR24755849.lite.1,SRX20531934,A4-R2S2,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP439945,PRJNA975871,,975871,SRS17840579,SAMN35360509,simple,4072,Capsicum annuum,A4-R2S2,,,,,,,no,,,,,SEOUL NATIONAL UNIVERSITY,SRA1645510,,public,CE7E8C4F984DA768C5D3E62C2063CA76,ACA28E89EB1840736692647D5A8AA6C7
SRR24755848,2023-05-28 11:22:16,2023-05-28 10:20:14,31923404,6448527608,31923404,202,2078,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR024/24755/SRR24755848/SRR24755848.lite.1,SRX20531935,A4-R3S2,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP439945,PRJNA975871,,975871,SRS17840574,SAMN35360516,simple,4072,Capsicum annuum,A4-R3S2,,,,,,,no,,,,,SEOUL NATIONAL UNIVERSITY,SRA1645510,,public,C3613AEE552F6D0271F3935C8C5F4FB3,F461AFC14A29A69320ADE02C061E5A6A
SRR24755853,2023-05-28 11:22:16,2023-05-28 10:19:35,29643119,5987910038,29643119,202,1940,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR024/24755/SRR24755853/SRR24755853.lite.1,SRX20531930,A4-TSWV-R1S2,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP439945,PRJNA975871,,975871,SRS17840576,SAMN35359983,simple,4072,Capsicum annuum,A4-TSWV-R1S2,,,,,,,no,,,,,SEOUL NATIONAL UNIVERSITY,SRA1645510,,public,05A653DA512ECDC30E2ACECFDE36BE83,EF48361B5AD922D540DE1D624E6FCD54
SRR24755852,2023-05-28 11:22:16,2023-05-28 10:24:30,38691282,7815638964,38691282,202,2506,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR024/24755/SRR24755852/SRR24755852.lite.1,SRX20531931,A4-TSWV-R2S2,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP439945,PRJNA975871,,975871,SRS17840575,SAMN35359995,simple,4072,Capsicum annuum,A4-TSWV-R2S2,,,,,,,no,,,,,SEOUL NATIONAL UNIVERSITY,SRA1645510,,public,9035A6559F7F424DA2577020B1CD8F7E,877BED460239AEC6078C1E09712E179D
SRR24755851,2023-05-28 11:22:16,2023-05-28 10:30:26,35216094,7113650988,35216094,202,2271,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR024/24755/SRR24755851/SRR24755851.lite.1,SRX20531932,A4-TSWV-R3S2,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP439945,PRJNA975871,,975871,SRS17840573,SAMN35360002,simple,4072,Capsicum annuum,A4-TSWV-R3S2,,,,,,,no,,,,,SEOUL NATIONAL UNIVERSITY,SRA1645510,,public,81808505F61A0D723A7FF228AC4066AC,9CECFB3C54619A9439688ECE48CB6F58
SRR24755847,2023-05-28 11:22:16,2023-05-28 10:23:51,37422592,7559363584,37422592,202,2441,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR024/24755/SRR24755847/SRR24755847.lite.1,SRX20531936,A5-CMV-R1S2,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP439945,PRJNA975871,,975871,SRS17840577,SAMN35360542,simple,4072,Capsicum annuum,A5-CMV-R1S2,,,,,,,no,,,,,SEOUL NATIONAL UNIVERSITY,SRA1645510,,public,E39E286112E524F10331642F6AB3B9ED,2831C73D30AE7B74EB5773EB130C6750
